,BALANCE,Cluster Number,,,,,
4308,5.761614,6,,,,,
4309,34.017341,6,,,,,
4310,81.311082,6,,,,,
4311,152.758442,6,,,,,
4312,7659.19151,2,,,,,
4313,2947.426082,2,,,,,
4314,1371.488874,0,,,,,
4315,57.937789,6,,,,,
4316,3376.946886,5,,,,,
4317,5824.000984,2,,,,,
4318,2286.673155,4,,,,,
4319,2608.512452,2,,,,,
4320,355.323994,3,,,,,
4321,907.680311,7,,,,,
4322,2493.134397,2,,,,,
4323,231.90824,6,,,,,
4324,88.13353,6,,,,,
4325,1068.985549,7,,,,,
4326,722.689568,3,,,,,
4327,62.759232,6,,,,,
4328,852.001697,7,,,,,
4329,473.599403,3,,,,,
4330,567.055953,3,,,,,
4331,597.416499,3,,,,,
4332,3.005343,6,,,,,
4333,2224.000236,4,,,,,
4334,83.564804,6,,,,,
4335,19.589561,6,,,,,
4336,1193.682005,7,,,,,
4337,2701.880978,2,,,,,
4338,8.820992,6,,,,,
4339,566.383268,3,,,,,
4340,7369.794134,2,,,,,
4341,31.856254,6,,,,,
4342,63.615822,6,,,,,
4343,1172.183909,7,,,,,
4344,374.405467,3,,,,,
4345,4.054657,6,,,,,
4346,1739.13388,0,,,,,
4347,229.667169,6,,,,,
4348,5259.14039,0,,,,,
4349,1975.349966,4,,,,,
4350,4265.241202,1,,,,,
4351,1488.113177,0,,,,,
4352,136.323936,6,,,,,
4353,69.795639,6,,,,,
4354,28.59068,6,,,,,
4355,331.503219,3,,,,,
4356,4282.043906,1,,,,,
4357,2083.900081,4,,,,,
4358,0,6,,,,,
4359,1052.799075,7,,,,,
4360,2871.611936,2,,,,,
4361,1096.994956,7,,,,,
4362,1087.574994,7,,,,,
4363,3541.769505,5,,,,,
4364,339.566873,3,,,,,
4365,1992.650296,4,,,,,
4366,1451.584485,0,,,,,
4367,1107.099917,7,,,,,
4368,9061.787692,5,,,,,
4369,54.738397,6,,,,,
4370,986.457953,7,,,,,
4371,3277.092999,5,,,,,
4372,1496.580949,0,,,,,
4373,30.350623,6,,,,,
4374,208.707195,6,,,,,
4375,1639.513143,0,,,,,
4376,10571.41107,4,,,,,
4377,1236.018537,0,,,,,
4378,640.394092,3,,,,,
4379,339.956112,3,,,,,
4380,506.470396,3,,,,,
4381,42.075054,6,,,,,
4382,5118.492838,1,,,,,
4383,2228.47847,4,,,,,
4384,2679.811246,2,,,,,
4385,37.427412,6,,,,,
4386,64.491497,6,,,,,
4387,2070.627593,4,,,,,
4388,1607.053725,0,,,,,
4389,5088.216894,5,,,,,
4390,937.086541,7,,,,,
4391,48.926154,6,,,,,
4392,497.919885,3,,,,,
4393,1862.566976,4,,,,,
4394,1893.053845,4,,,,,
4395,10.05473,6,,,,,
4396,7677.565407,4,,,,,
4397,1403.574083,0,,,,,
4398,1425.175936,0,,,,,
4399,2019.768435,4,,,,,
4400,1961.246269,4,,,,,
4401,0,6,,,,,
4402,1191.955492,7,,,,,
4403,344.543487,3,,,,,
4404,1080.852036,7,,,,,
4405,12.597034,6,,,,,
4406,5019.019126,2,,,,,
4407,14.281926,6,,,,,
4408,1381.27484,0,,,,,
4409,229.461086,6,,,,,
4410,1307.177673,0,,,,,
4411,4408.242337,1,,,,,
4412,785.429991,7,,,,,
4413,1064.872909,7,,,,,
4414,24.389998,6,,,,,
4415,2739.711796,2,,,,,
4416,4.908888,6,,,,,
4417,1471.640654,0,,,,,
4418,1241.882057,0,,,,,
4419,7496.171727,2,,,,,
4420,49.074293,6,,,,,
4421,1494.221853,0,,,,,
4422,1317.547661,0,,,,,
4423,158.919439,6,,,,,
4424,1908.403984,4,,,,,
4425,3632.344231,5,,,,,
4426,9699.252383,2,,,,,
4427,66.066065,6,,,,,
4428,700.100691,3,,,,,
4429,1215.047947,7,,,,,
4430,148.180803,6,,,,,
4431,508.598624,3,,,,,
4432,480.596706,3,,,,,
4433,1869.125099,4,,,,,
4434,1654.369427,0,,,,,
4435,1537.935236,0,,,,,
4436,2543.005761,2,,,,,
4437,11206.78624,4,,,,,
4438,308.769481,3,,,,,
4439,3014.625246,2,,,,,
4440,1360.590356,0,,,,,
4441,62.440728,6,,,,,
4442,2024.263677,4,,,,,
4443,2610.997575,2,,,,,
4444,1592.354384,0,,,,,
4445,1689.238956,0,,,,,
4446,203.499251,6,,,,,
4447,1791.85654,4,,,,,
4448,5.626795,6,,,,,
4449,2305.006202,4,,,,,
4450,1138.014732,7,,,,,
4451,80.762254,6,,,,,
4452,814.085729,7,,,,,
4453,444.630038,3,,,,,
4454,5402.993017,1,,,,,
4455,1237.510447,0,,,,,
4456,289.512368,3,,,,,
4457,404.182321,3,,,,,
4458,1714.896284,0,,,,,
4459,388.132417,3,,,,,
4460,162.027905,6,,,,,
4461,1801.084627,4,,,,,
4462,4976.028578,4,,,,,
4463,24.831137,6,,,,,
4464,3682.667737,5,,,,,
4465,629.946336,3,,,,,
4466,568.060722,3,,,,,
4467,300.395286,3,,,,,
4468,898.253159,7,,,,,
4469,919.799915,7,,,,,
4470,368.367166,3,,,,,
4471,25.950664,6,,,,,
4472,1817.618232,4,,,,,
4473,24.569042,6,,,,,
4474,5256.69533,1,,,,,
4475,117.706441,6,,,,,
4476,2707.058356,2,,,,,
4477,4917.162359,1,,,,,
4478,272.717108,6,,,,,
4479,4708.26338,1,,,,,
4480,82.029477,6,,,,,
4481,9919.456275,5,,,,,
4482,3258.237364,5,,,,,
4483,61.115414,6,,,,,
4484,1002.791997,7,,,,,
4485,2951.220065,2,,,,,
4486,1248.903628,0,,,,,
4487,793.167009,7,,,,,
4488,2368.338673,4,,,,,
4489,7287.084204,5,,,,,
4490,3764.89205,5,,,,,
4491,14.775035,6,,,,,
4492,306.460387,3,,,,,
4493,1499.689937,0,,,,,
4494,2778.220254,2,,,,,
4495,56.149055,6,,,,,
4496,1924.657194,4,,,,,
4497,72.425884,6,,,,,
4498,653.88103,3,,,,,
4499,579.243601,3,,,,,
4500,95.259372,6,,,,,
4501,551.580225,3,,,,,
4502,1181.767566,7,,,,,
4503,11.834127,6,,,,,
4504,1138.554361,7,,,,,
4505,9962.070262,0,,,,,
4506,6416.448101,2,,,,,
4507,2762.340044,2,,,,,
4508,926.458992,7,,,,,
4509,7474.408678,0,,,,,
4510,287.884126,3,,,,,
4511,170.617046,6,,,,,
4512,86.661044,6,,,,,
4513,1541.743608,0,,,,,
4514,7558.010921,2,,,,,
4515,6956.37654,7,,,,,
4516,99.256215,6,,,,,
4517,376.15858,3,,,,,
4518,380.517893,3,,,,,
4519,1311.952719,0,,,,,
4520,548.252892,3,,,,,
4521,3.691925,6,,,,,
4522,49.911409,6,,,,,
4523,18.549421,6,,,,,
4524,4251.411617,1,,,,,
4525,32.229139,6,,,,,
4526,1226.152097,7,,,,,
4527,1238.140283,0,,,,,
4528,153.643158,6,,,,,
4529,200.580245,6,,,,,
4530,2329.869472,4,,,,,
4531,5090.523925,2,,,,,
4532,2996.761878,2,,,,,
4533,1103.834373,7,,,,,
4534,72.679836,6,,,,,
4535,4995.229116,5,,,,,
4536,300.427627,3,,,,,
4537,1521.763256,0,,,,,
4538,16.742181,6,,,,,
4539,757.964752,7,,,,,
4540,8315.894044,4,,,,,
4541,476.728349,3,,,,,
4542,776.919827,7,,,,,
4543,245.336939,6,,,,,
4544,18.745682,6,,,,,
4545,7.106669,6,,,,,
4546,1632.421395,0,,,,,
4547,2439.976275,2,,,,,
4548,1315.478789,0,,,,,
4549,1454.09973,0,,,,,
4550,1695.40481,0,,,,,
4551,19.991586,6,,,,,
4552,3219.604215,5,,,,,
4553,337.178513,3,,,,,
4554,217.10156,6,,,,,
4555,2124.826298,4,,,,,
4556,313.13311,3,,,,,
4557,154.271153,6,,,,,
4558,7934.946009,4,,,,,
4559,4183.77248,1,,,,,
4560,4187.550741,1,,,,,
4561,58.565355,6,,,,,
4562,8363.401152,2,,,,,
4563,45.171225,6,,,,,
4564,440.676765,3,,,,,
4565,7867.660015,0,,,,,
4566,731.222335,7,,,,,
4567,39.523885,6,,,,,
4568,1996.785925,4,,,,,
4569,3114.988266,5,,,,,
4570,2341.401664,4,,,,,
4571,2819.630553,2,,,,,
4572,147.085066,6,,,,,
4573,152.459665,6,,,,,
4574,1998.15597,4,,,,,
4575,290.246277,3,,,,,
4576,2074.364799,4,,,,,
4577,1773.323689,4,,,,,
4578,12.540151,6,,,,,
4579,5796.622219,1,,,,,
4580,3261.241461,5,,,,,
4581,4228.71103,1,,,,,
4582,8033.907466,4,,,,,
4583,11.902047,6,,,,,
4584,7789.190958,2,,,,,
4585,8465.740449,2,,,,,
4586,151.194794,6,,,,,
4587,3212.963003,5,,,,,
4588,149.59894,6,,,,,
4589,39.718404,6,,,,,
4590,99.523071,6,,,,,
4591,1837.047378,4,,,,,
4592,28.90195,6,,,,,
4593,133.68751,6,,,,,
4594,1922.943603,4,,,,,
4595,653.931902,3,,,,,
4596,25.178303,6,,,,,
4597,3049.215189,2,,,,,
4598,8073.983031,4,,,,,
4599,1731.459785,0,,,,,
4600,173.720757,6,,,,,
4601,1150.724569,7,,,,,
4602,5376.083101,2,,,,,
4603,992.615052,7,,,,,
4604,1360.029064,0,,,,,
4605,167.244974,6,,,,,
4606,24.382156,6,,,,,
4607,1001.129965,7,,,,,
4608,108.766657,6,,,,,
4609,3106.853852,5,,,,,
4610,787.341687,7,,,,,
4611,1075.768647,7,,,,,
4612,2270.22733,4,,,,,
4613,38.994955,6,,,,,
4614,1154.381343,7,,,,,
4615,126.098257,6,,,,,
4616,61.657184,6,,,,,
4617,6371.35328,5,,,,,
4618,6057.280526,1,,,,,
4619,7005.310696,1,,,,,
4620,4.598902,6,,,,,
4621,59.264067,6,,,,,
4622,953.772248,7,,,,,
4623,22.187914,6,,,,,
4624,2118.77868,4,,,,,
4625,21.345298,6,,,,,
4626,4817.148022,1,,,,,
4627,452.951976,3,,,,,
4628,41.25567,6,,,,,
4629,0,6,,,,,
4630,107.600851,6,,,,,
4631,9.431309,6,,,,,
4632,4768.062736,1,,,,,
4633,244.653051,6,,,,,
4634,268.966315,6,,,,,
4635,1411.914825,0,,,,,
4636,183.992665,6,,,,,
4637,19.491307,6,,,,,
4638,3153.251957,5,,,,,
4639,534.168335,3,,,,,
4640,6313.362606,5,,,,,
4641,531.269205,3,,,,,
4642,3699.694691,5,,,,,
4643,451.23106,3,,,,,
4644,591.103032,3,,,,,
4645,253.640197,6,,,,,
4646,4222.928545,1,,,,,
4647,884.230978,7,,,,,
4648,237.344299,6,,,,,
4649,19.949534,6,,,,,
4650,398.726283,3,,,,,
4651,6991.964344,2,,,,,
4652,38.792757,6,,,,,
4653,200.988312,6,,,,,
4654,2173.970603,4,,,,,
4655,158.878732,6,,,,,
4656,1464.636143,0,,,,,
4657,190.962339,6,,,,,
4658,6983.408463,4,,,,,
4659,58.83251,6,,,,,
4660,3046.937141,2,,,,,
4661,1396.279238,0,,,,,
4662,975.252077,7,,,,,
4663,1622.84216,0,,,,,
4664,3899.763741,5,,,,,
4665,2719.639153,2,,,,,
4666,347.226798,3,,,,,
4667,8.172299,6,,,,,
4668,8248.178009,1,,,,,
4669,289.353197,3,,,,,
4670,38.91624,6,,,,,
4671,810.739995,7,,,,,
4672,438.337653,3,,,,,
4673,101.083401,6,,,,,
4674,1300.793883,0,,,,,
4675,1418.838078,0,,,,,
4676,2042.585017,4,,,,,
4677,218.948323,6,,,,,
4678,115.467669,6,,,,,
4679,199.462047,6,,,,,
4680,143.737177,6,,,,,
4681,45.45702,6,,,,,
4682,1089.795044,7,,,,,
4683,19.946102,6,,,,,
4684,626.213492,3,,,,,
4685,1849.017387,4,,,,,
4686,2992.591246,2,,,,,
4687,2021.514867,4,,,,,
4688,2122.066396,4,,,,,
4689,4.417273,6,,,,,
4690,825.347767,7,,,,,
4691,87.462633,6,,,,,
4692,1223.909602,7,,,,,
4693,83.930127,6,,,,,
4694,1241.025652,0,,,,,
4695,268.797746,6,,,,,
4696,451.404363,3,,,,,
4697,3.248979,6,,,,,
4698,160.873814,6,,,,,
4699,982.566805,7,,,,,
4700,4070.500764,1,,,,,
4701,1048.892643,7,,,,,
4702,507.076999,3,,,,,
4703,158.634812,6,,,,,
4704,976.370187,7,,,,,
4705,5.336222,6,,,,,
4706,3363.288511,5,,,,,
4707,1475.396878,0,,,,,
4708,15155.53286,5,,,,,
4709,782.392041,7,,,,,
4710,3157.715309,5,,,,,
4711,872.07108,7,,,,,
4712,1904.495561,4,,,,,
4713,1186.287841,7,,,,,
4714,3838.312836,5,,,,,
4715,5975.063353,2,,,,,
4716,2005.438728,4,,,,,
4717,6749.994904,2,,,,,
4718,6.127959,6,,,,,
4719,1994.694769,4,,,,,
4720,7404.850748,4,,,,,
4721,6950.583049,5,,,,,
4722,5976.796897,2,,,,,
4723,19.846569,6,,,,,
4724,6456.515148,5,,,,,
4725,2651.484926,2,,,,,
4726,1091.437438,7,,,,,
4727,28.588826,6,,,,,
4728,703.368382,3,,,,,
4729,1512.218864,0,,,,,
4730,1608.052487,0,,,,,
4731,233.961592,6,,,,,
4732,159.36681,6,,,,,
4733,27.40855,6,,,,,
4734,1132.796058,7,,,,,
4735,101.874313,6,,,,,
4736,862.753623,7,,,,,
4737,3753.102666,5,,,,,
4738,996.223227,7,,,,,
4739,4035.138453,1,,,,,
4740,1845.210833,4,,,,,
4741,46.56216,6,,,,,
4742,299.179091,3,,,,,
4743,2917.079199,2,,,,,
4744,3062.16821,2,,,,,
4745,320.33625,3,,,,,
4746,24.176932,6,,,,,
4747,5496.421462,5,,,,,
4748,0.074724,6,,,,,
4749,6063.976197,5,,,,,
4750,2669.587009,2,,,,,
4751,86.206262,6,,,,,
4752,958.26975,7,,,,,
4753,10929.05958,5,,,,,
4754,11581.9335,2,,,,,
4755,207.209597,6,,,,,
4756,3139.267322,5,,,,,
4757,2689.895528,2,,,,,
4758,1406.627442,0,,,,,
4759,1594.485356,0,,,,,
4760,3755.184007,5,,,,,
4761,38.795708,6,,,,,
4762,37.911473,6,,,,,
4763,1723.804529,0,,,,,
4764,165.290723,6,,,,,
4765,683.391465,3,,,,,
4766,10.358325,6,,,,,
4767,1063.614099,7,,,,,
4768,98.290292,6,,,,,
4769,1540.879308,0,,,,,
4770,3083.636304,2,,,,,
4771,1098.457059,7,,,,,
4772,4836.914446,1,,,,,
4773,131.069154,6,,,,,
4774,49.564532,6,,,,,
4775,1967.70274,4,,,,,
4776,1669.128355,0,,,,,
4777,56.116326,6,,,,,
4778,227.184126,6,,,,,
4779,1417.157652,0,,,,,
4780,1406.483149,0,,,,,
4781,0,6,,,,,
4782,1124.582725,7,,,,,
4783,110.409387,6,,,,,
4784,4929.758948,1,,,,,
4785,687.378139,3,,,,,
4786,7.167028,6,,,,,
4787,49.433937,6,,,,,
4788,1427.949491,0,,,,,
4789,17.141376,6,,,,,
4790,2285.655394,4,,,,,
4791,341.149186,3,,,,,
4792,91.705554,6,,,,,
4793,2032.338405,4,,,,,
4794,4.12565,6,,,,,
4795,709.473364,3,,,,,
4796,8048.03442,5,,,,,
4797,2755.306896,2,,,,,
4798,348.646985,3,,,,,
4799,472.663708,3,,,,,
4800,387.585128,3,,,,,
4801,120.658015,6,,,,,
4802,105.385636,6,,,,,
4803,2843.942194,2,,,,,
4804,28.315171,6,,,,,
4805,949.530268,7,,,,,
4806,34.706824,6,,,,,
4807,3596.749572,5,,,,,
4808,49.920897,6,,,,,
4809,120.945829,6,,,,,
4810,1118.479084,7,,,,,
4811,216.184011,6,,,,,
4812,3997.572659,1,,,,,
4813,1906.703614,4,,,,,
4814,1747.359784,0,,,,,
4815,2363.615492,4,,,,,
4816,1247.196735,0,,,,,
4817,336.640397,3,,,,,
4818,135.493002,6,,,,,
4819,957.980588,7,,,,,
4820,965.236679,7,,,,,
4821,260.409355,6,,,,,
4822,2772.790822,2,,,,,
4823,1305.266304,0,,,,,
4824,1153.335938,7,,,,,
4825,633.388444,3,,,,,
4826,5830.700298,5,,,,,
4827,4931.40051,1,,,,,
4828,344.532447,3,,,,,
4829,743.52397,7,,,,,
4830,1161.901683,7,,,,,
4831,10.451064,6,,,,,
4832,256.028048,6,,,,,
4833,1109.172807,7,,,,,
4834,15.307062,6,,,,,
4835,1056.954525,7,,,,,
4836,4797.567431,1,,,,,
4837,42.363094,6,,,,,
4838,608.422266,3,,,,,
4839,7.950803,6,,,,,
4840,927.983543,7,,,,,
4841,821.933113,7,,,,,
4842,46.773238,6,,,,,
4843,42.755706,6,,,,,
4844,95.731707,6,,,,,
4845,889.767658,7,,,,,
4846,1456.399956,0,,,,,
4847,72.372971,6,,,,,
4848,405.052353,3,,,,,
4849,855.811816,7,,,,,
4850,1074.258487,7,,,,,
4851,3024.642476,2,,,,,
4852,597.410794,3,,,,,
4853,43.20377,6,,,,,
4854,79.517489,6,,,,,
4855,35.16925,6,,,,,
4856,5177.774511,1,,,,,
4857,80.298186,6,,,,,
4858,1202.204204,7,,,,,
4859,31.161679,6,,,,,
4860,176.162762,6,,,,,
4861,703.407676,3,,,,,
4862,445.921101,3,,,,,
4863,3083.784255,2,,,,,
4864,31.111548,6,,,,,
4865,503.732786,3,,,,,
4866,176.837859,6,,,,,
4867,94.537529,6,,,,,
4868,661.940291,3,,,,,
4869,8.799432,6,,,,,
4870,3106.418215,5,,,,,
4871,827.393597,7,,,,,
4872,0,6,,,,,
4873,4361.964176,1,,,,,
4874,73.10055,6,,,,,
4875,7.047482,6,,,,,
4876,353.895121,3,,,,,
4877,5911.506531,2,,,,,
4878,8.523984,6,,,,,
4879,3096.831684,2,,,,,
4880,2468.506177,2,,,,,
4881,1341.000157,0,,,,,
4882,169.343874,6,,,,,
4883,18.112481,6,,,,,
4884,287.493279,3,,,,,
4885,38.013028,6,,,,,
4886,8.570991,6,,,,,
4887,7.20735,6,,,,,
4888,15.667283,6,,,,,
4889,955.159037,7,,,,,
4890,827.255067,7,,,,,
4891,2472.017517,2,,,,,
4892,22.322215,6,,,,,
4893,1764.083164,0,,,,,
4894,23.651198,6,,,,,
4895,1886.811282,4,,,,,
4896,232.140345,6,,,,,
4897,17.092052,6,,,,,
4898,4746.953711,1,,,,,
4899,30.969957,6,,,,,
4900,201.463595,6,,,,,
4901,322.411152,3,,,,,
4902,1129.185643,7,,,,,
4903,99.643727,6,,,,,
4904,651.394216,3,,,,,
4905,1409.256223,0,,,,,
4906,194.927,6,,,,,
4907,6758.987905,2,,,,,
4908,2332.496766,4,,,,,
4909,1860.469601,4,,,,,
4910,920.529926,7,,,,,
4911,3347.700395,5,,,,,
4912,947.70851,7,,,,,
4913,574.032791,3,,,,,
4914,3067.274152,2,,,,,
4915,768.881695,7,,,,,
4916,1190.884428,7,,,,,
4917,1710.119356,0,,,,,
4918,229.878735,6,,,,,
4919,4766.360515,1,,,,,
4920,3007.664861,2,,,,,
4921,1871.597836,4,,,,,
4922,1455.745146,0,,,,,
4923,1986.558317,4,,,,,
4924,36.174755,6,,,,,
4925,129.836526,6,,,,,
4926,206.978089,6,,,,,
4927,1192.594159,7,,,,,
4928,50.564486,6,,,,,
4929,62.104602,6,,,,,
4930,56.945201,6,,,,,
4931,8.421315,6,,,,,
4932,15.810927,6,,,,,
4933,44.613002,6,,,,,
4934,2342.724406,4,,,,,
4935,3164.714813,5,,,,,
4936,2068.865586,4,,,,,
4937,0,6,,,,,
4938,14.891908,6,,,,,
4939,1367.301373,0,,,,,
4940,299.82542,3,,,,,
4941,0,6,,,,,
4942,1176.088299,7,,,,,
4943,1164.125671,7,,,,,
4944,25.499945,6,,,,,
4945,3646.30636,5,,,,,
4946,164.583178,6,,,,,
4947,2980.628942,2,,,,,
4948,3350.186138,5,,,,,
4949,1101.8547,7,,,,,
4950,468.294595,3,,,,,
4951,63.928065,6,,,,,
4952,906.613422,7,,,,,
4953,798.693995,7,,,,,
4954,3.750633,6,,,,,
4955,1281.842665,0,,,,,
4956,863.130387,7,,,,,
4957,50.302615,6,,,,,
4958,33.817964,6,,,,,
4959,559.917793,3,,,,,
4960,2671.979402,2,,,,,
4961,814.781581,7,,,,,
4962,1184.434511,7,,,,,
4963,3.198999,6,,,,,
4964,33.267171,6,,,,,
4965,261.462528,6,,,,,
4966,2659.411879,2,,,,,
4967,8.077527,6,,,,,
4968,115.937936,6,,,,,
4969,69.37782,6,,,,,
4970,61.588389,6,,,,,
4971,2.081357,6,,,,,
4972,3092.189629,2,,,,,
4973,564.325877,3,,,,,
4974,10.684577,6,,,,,
4975,2067.148279,4,,,,,
4976,966.732798,7,,,,,
4977,4099.755913,1,,,,,
4978,1507.001995,0,,,,,
4979,2220.864979,4,,,,,
4980,92.325796,6,,,,,
4981,3583.515054,5,,,,,
4982,3343.299372,5,,,,,
4983,2133.901379,4,,,,,
4984,217.993205,6,,,,,
4985,50.803778,6,,,,,
4986,319.037744,3,,,,,
4987,100.208311,6,,,,,
4988,7.168805,6,,,,,
4989,1747.876077,0,,,,,
4990,519.444307,3,,,,,
4991,4320.267209,1,,,,,
4992,2811.486863,2,,,,,
4993,125.793836,6,,,,,
4994,3798.323722,5,,,,,
4995,4274.488095,1,,,,,
4996,900.557796,7,,,,,
4997,858.857651,7,,,,,
4998,6537.852206,2,,,,,
4999,1793.970596,4,,,,,
5000,3215.903805,5,,,,,
5001,1893.704851,4,,,,,
5002,7.50839,6,,,,,
5003,1180.178744,7,,,,,
5004,3232.101217,5,,,,,
5005,6963.435383,2,,,,,
5006,368.330629,3,,,,,
5007,0,6,,,,,
5008,4.421403,6,,,,,
5009,41.049799,6,,,,,
5010,3611.316106,5,,,,,
5011,3214.579198,5,,,,,
5012,339.183041,3,,,,,
5013,477.16584,3,,,,,
5014,3711.955487,5,,,,,
5015,390.008261,3,,,,,
5016,2251.896834,4,,,,,
5017,2461.015559,2,,,,,
5018,9309.635579,0,,,,,
5019,4355.982388,1,,,,,
5020,62.996845,6,,,,,
5021,22.879526,6,,,,,
5022,4719.819043,1,,,,,
5023,1241.565972,0,,,,,
5024,49.198038,6,,,,,
5025,662.691336,3,,,,,
5026,4587.062248,1,,,,,
5027,169.639713,6,,,,,
5028,2823.212665,2,,,,,
5029,2.880247,6,,,,,
5030,47.193664,6,,,,,
5031,597.628578,3,,,,,
5032,2872.798614,2,,,,,
5033,3350.116932,5,,,,,
5034,13.221335,6,,,,,
5035,1083.120149,7,,,,,
5036,777.616173,7,,,,,
5037,122.684019,6,,,,,
5038,1615.968515,0,,,,,
5039,434.099616,3,,,,,
5040,820.700166,7,,,,,
5041,7.625765,6,,,,,
5042,1428.118364,0,,,,,
5043,1324.038811,0,,,,,
5044,1190.800122,7,,,,,
5045,2580.169522,2,,,,,
5046,371.866448,3,,,,,
5047,1280.732187,0,,,,,
5048,975.416023,7,,,,,
5049,122.113869,6,,,,,
5050,1262.631995,0,,,,,
5051,143.553904,6,,,,,
5052,1037.797184,7,,,,,
5053,1938.576334,4,,,,,
5054,6257.390416,4,,,,,
5055,14.570032,6,,,,,
5056,39.241601,6,,,,,
5057,871.499977,7,,,,,
5058,180.750232,6,,,,,
5059,4107.157763,1,,,,,
5060,58.313733,6,,,,,
5061,5665.802895,5,,,,,
5062,1340.671346,0,,,,,
5063,43.762299,6,,,,,
5064,111.449845,6,,,,,
5065,138.489138,6,,,,,
5066,70.976464,6,,,,,
5067,49.378783,6,,,,,
5068,4295.964134,1,,,,,
5069,1017.071792,7,,,,,
5070,138.459191,6,,,,,
5071,289.537597,3,,,,,
5072,74.755978,6,,,,,
5073,16.59641,6,,,,,
5074,51.004807,6,,,,,
5075,1489.224372,0,,,,,
5076,57.70484,6,,,,,
5077,99.446029,6,,,,,
5078,186.054174,6,,,,,
5079,2948.447663,2,,,,,
5080,127.895284,6,,,,,
5081,18.014226,6,,,,,
5082,6.86049,6,,,,,
5083,1908.569743,4,,,,,
5084,437.735369,3,,,,,
5085,1245.976021,0,,,,,
5086,1019.133646,7,,,,,
5087,1844.889665,4,,,,,
5088,952.431767,7,,,,,
5089,1848.758853,4,,,,,
5090,1181.852384,7,,,,,
5091,382.870641,3,,,,,
5092,1459.803597,0,,,,,
5093,162.972111,6,,,,,
5094,1396.214811,0,,,,,
5095,225.282024,6,,,,,
5096,454.552808,3,,,,,
5097,1785.90226,4,,,,,
5098,535.291589,3,,,,,
5099,6.697211,6,,,,,
5100,5.377296,6,,,,,
5101,4020.130769,1,,,,,
5102,1117.33657,7,,,,,
5103,15.848963,6,,,,,
5104,900.541751,7,,,,,
5105,2544.378002,2,,,,,
5106,1852.646433,4,,,,,
5107,0,6,,,,,
5108,581.24856,3,,,,,
5109,504.409631,3,,,,,
5110,142.430458,6,,,,,
5111,7057.524237,2,,,,,
5112,958.920206,7,,,,,
5113,15.257465,6,,,,,
5114,0.009684,6,,,,,
5115,385.763111,3,,,,,
5116,1780.188356,4,,,,,
5117,1.841583,6,,,,,
5118,1839.122533,4,,,,,
5119,15.008041,6,,,,,
5120,2106.417286,4,,,,,
5121,2676.263845,2,,,,,
5122,500.219415,3,,,,,
5123,4128.31155,1,,,,,
5124,1018.350846,7,,,,,
5125,10.678354,6,,,,,
5126,1273.731635,0,,,,,
5127,58.12945,6,,,,,
5128,153.637431,6,,,,,
5129,1667.146414,0,,,,,
5130,1648.701838,0,,,,,
5131,15.330559,6,,,,,
5132,5772.250286,5,,,,,
5133,73.704935,6,,,,,
5134,2933.068755,2,,,,,
5135,1421.419262,0,,,,,
5136,424.938385,3,,,,,
5137,1033.371763,7,,,,,
5138,0,6,,,,,
5139,5861.100691,4,,,,,
5140,3987.467435,1,,,,,
5141,1606.56766,0,,,,,
5142,1630.991993,0,,,,,
5143,95.887902,6,,,,,
5144,1804.401706,4,,,,,
5145,1447.267049,0,,,,,
5146,1268.250294,0,,,,,
5147,668.291862,3,,,,,
5148,50.853021,6,,,,,
5149,241.001768,6,,,,,
5150,157.763858,6,,,,,
5151,724.854858,3,,,,,
5152,147.527826,6,,,,,
5153,581.916416,3,,,,,
5154,5292.264382,5,,,,,
5155,2762.536531,2,,,,,
5156,273.429593,6,,,,,
5157,12.039121,6,,,,,
5158,1451.993504,0,,,,,
5159,90.017392,6,,,,,
5160,0.920339,6,,,,,
5161,1071.748626,7,,,,,
5162,303.929544,3,,,,,
5163,1938.648722,4,,,,,
5164,79.432369,6,,,,,
5165,670.885072,3,,,,,
5166,1494.69695,0,,,,,
5167,114.361988,6,,,,,
5168,2002.429291,4,,,,,
5169,2135.646123,4,,,,,
5170,943.584041,7,,,,,
5171,4785.789559,1,,,,,
5172,1436.996287,0,,,,,
5173,5.313086,6,,,,,
5174,365.48242,3,,,,,
5175,322.383609,3,,,,,
5176,3497.200665,5,,,,,
5177,3720.59375,5,,,,,
5178,5598.352813,5,,,,,
5179,0,6,,,,,
5180,2.777589,6,,,,,
5181,3362.979048,5,,,,,
5182,563.459762,3,,,,,
5183,31.980197,6,,,,,
5184,1964.369476,4,,,,,
5185,740.704213,7,,,,,
5186,991.949111,7,,,,,
5187,37.615084,6,,,,,
5188,2266.220776,4,,,,,
5189,262.25861,6,,,,,
5190,14.5923,6,,,,,
5191,833.541256,7,,,,,
5192,116.172752,6,,,,,
5193,478.520473,3,,,,,
5194,1018.811119,7,,,,,
5195,2827.367195,2,,,,,
5196,1529.318797,0,,,,,
5197,2670.123456,2,,,,,
5198,481.961018,3,,,,,
5199,72.087172,6,,,,,
5200,87.887472,6,,,,,
5201,5194.184491,1,,,,,
5202,216.705656,6,,,,,
5203,18.400472,6,,,,,
5204,5829.92767,5,,,,,
5205,830.51605,7,,,,,
5206,88.012898,6,,,,,
5207,77.523872,6,,,,,
5208,8073.052656,2,,,,,
5209,72.76697,6,,,,,
5210,8.285344,6,,,,,
5211,1207.768239,7,,,,,
5212,470.593325,3,,,,,
5213,1915.675716,4,,,,,
